,p_d,g_d,q_d,g_w
11月20日,4071.51,244.56,,560.12
11月20日,3677.49,163.25,,560.12
11月20日,3940.17,78.32,,665.176
11月20日,4027.73,71.26,,665.176
11月20日,3852.61,45.23,,665.176
11月20日,3502.37,34.44,,665.176
11月20日,3502.37,122.82,,210.112
11月20日,2101.42,4.76,,210.112
11月20日,1576.07,48.07,,0
11月20日,1576.07,99.35,,0
11月20日,166.36,74.5,,0
11月20日,166.36,90.87,,0
11月20日,166.36,101.26,,0
11月21日,166.36,113.82,,0
11月21日,166.36,125.33,,0
11月21日,166.36,136.71,,0
11月21日,166.36,164.42,,0
11月21日,166.36,202.64,,0
11月21日,166.36,238.37,,0
11月21日,166.36,1399.7,,70.082
11月21日,166.36,1515.34,,350.142
11月21日,3064.57,1407.13,,665.176
11月21日,4071.51,1218.26,,665.176
11月21日,4202.85,836.36,,665.176
11月21日,4071.51,458.66,,560.12
11月21日,3677.49,132.87,,560.12
11月21日,3940.17,20.03,,665.176
11月21日,4027.73,44.01,,665.176
11月21日,3852.61,50.28,,665.176
11月21日,3502.37,69.67,,665.176
11月21日,3502.37,132.26,,210.112
11月21日,2101.42,28.01,,210.112
11月21日,1576.07,79.56,,0
11月21日,1576.07,121.61,,0
11月21日,166.36,83.28,,0
11月21日,166.36,99.17,,0
11月21日,166.36,113.26,,0
11月22日,166.36,128.84,,0
11月22日,166.36,160.36,,0
11月22日,166.36,204.21,,0
11月22日,166.36,260.75,,0
11月22日,166.36,330.57,,0
11月22日,166.36,403.67,,0
11月22日,166.36,1756.62,,70.082
11月22日,166.36,1832.97,,350.142
11月22日,3064.57,1750.36,,665.176
11月22日,4071.51,868.21,,665.176
11月22日,4202.85,360.57,,665.176
11月22日,4071.51,225.81,,560.12
11月22日,3677.49,148.85,,560.12
11月22日,3940.17,66.35,,665.176
11月22日,4027.73,0.85,,665.176
11月22日,3852.61,36.25,,665.176
11月22日,3502.37,68.22,,665.176
11月22日,3502.37,124.2,,210.112
11月22日,2101.42,16.19,,210.112
11月22日,1576.07,61.46,,0
11月22日,1576.07,106.18,,0
11月22日,166.36,72.69,,0
11月22日,166.36,88.43,,0
11月22日,166.36,104.11,,0
11月23日,166.36,120.08,,0
11月23日,166.36,145.72,,0
11月23日,166.36,199.96,,0
11月23日,166.36,257.1,,0
11月23日,166.36,336.24,,0
11月23日,166.36,400.89,,0
11月23日,166.36,1825.93,,70.082
11月23日,166.36,1874.97,,350.142
11月23日,3064.57,1907.15,,665.176
11月23日,4071.51,897.54,,665.176
11月23日,4202.85,332.25,,665.176
11月23日,4071.51,289.12,,560.12
11月23日,3677.49,167.33,,560.12
11月23日,3940.17,121.31,,665.176
11月23日,4027.73,75.12,,665.176
11月23日,3852.61,19.82,,665.176
11月23日,3502.37,42.98,,665.176
11月23日,3502.37,127.2,,210.112
11月23日,2101.42,4.22,,210.112
11月23日,1576.07,33.37,,0
11月23日,1576.07,68.52,,0
11月23日,166.36,48.55,,0
11月23日,166.36,62.41,,0
11月23日,166.36,73.24,,0
11月24日,166.36,83.82,,0
11月24日,166.36,96.36,,0
11月24日,166.36,109.36,,0
11月24日,166.36,136.87,,0
11月24日,166.36,196.94,,0
11月24日,166.36,255.58,,0
11月24日,166.36,1495.2,,70.082
11月24日,166.36,1603.27,,350.142
11月24日,3064.57,1630.7,,665.176
11月24日,4071.51,1423.26,,665.176
11月24日,4202.85,651.29,,665.176
11月24日,4071.51,298,,560.12
11月24日,3677.49,317.87,,560.12
11月24日,3940.17,275.74,,665.176
11月24日,4027.73,141.07,,665.176
11月24日,3852.61,96.35,,665.176
11月24日,3502.37,133.06,,665.176
11月24日,3502.37,253.44,,210.112
11月24日,2101.42,83.93,,210.112
11月24日,1576.07,153.54,,0
11月24日,1576.07,212.22,,0
11月24日,166.36,136.88,,0
11月24日,166.36,195.34,,0
11月24日,166.36,248.51,,0
11月25日,166.36,325.39,,0
11月25日,166.36,387.4,,0
11月25日,166.36,463.25,,0
11月25日,166.36,540.29,,0
11月25日,166.36,622.48,,0
11月25日,166.36,700.53,,0
11月25日,166.36,2077.1,,70.082
11月25日,166.36,2211.99,,350.142
11月25日,166.36,2337.38,,665.176
11月25日,166.36,2264.93,,665.176
11月25日,166.36,972.04,,665.176
11月25日,166.36,166.15,,560.12
11月25日,166.36,68.25,,560.12
11月25日,166.36,21.81,,665.176
11月25日,166.36,4.16,,665.176
11月25日,166.36,0,,665.176
11月25日,166.36,10.44,,665.176
11月25日,166.36,231.51,,210.112
11月25日,166.36,231.54,,210.112
11月25日,166.36,296.35,,0
11月25日,166.36,390.43,,0
11月25日,166.36,331.32,,0
11月25日,166.36,394.55,,0
11月25日,166.36,464.38,,0
11月26日,166.36,521.36,,0
11月26日,166.36,575.54,,0
11月26日,166.36,640.28,,0
11月26日,166.36,709.68,,0
11月26日,166.36,781.52,,0
11月26日,166.36,840.15,,0
11月26日,166.36,2327.78,,70.082
11月26日,166.36,2417.26,,350.142
11月26日,166.36,2601.06,,665.176
11月26日,166.36,1729.44,,665.176
11月26日,166.36,1736.91,,665.176
11月26日,166.36,1515.13,,560.12
11月26日,166.36,225.67,,560.12
11月26日,166.36,23.26,,665.176
11月26日,166.36,2.41,,665.176
11月26日,166.36,0,,665.176
11月26日,166.36,7.34,,665.176
11月26日,166.36,202.59,,210.112
11月26日,166.36,232.35,,210.112
11月26日,166.36,324.8,,0
11月26日,166.36,469.84,,0
11月26日,166.36,405.13,,0
11月26日,166.36,497.73,,0
11月26日,166.36,568.93,,0
11月27日,166.36,640.08,,0
11月27日,166.36,705.42,,0
11月27日,166.36,779.29,,0
11月27日,166.36,857.24,,0
11月27日,166.36,941.58,,0
11月27日,166.36,1005.92,,0
11月27日,166.36,3187.61,,70.082
11月27日,166.36,3200.76,,350.142
11月27日,3064.57,3274.09,,665.176
11月27日,4071.51,2122.82,,665.176
11月27日,4202.85,762.61,,665.176
11月27日,4071.51,414.38,,560.12
11月27日,3677.49,271.59,,560.12
11月27日,3940.17,186.02,,665.176
11月27日,4027.73,147.12,,665.176
11月27日,3852.61,173.18,,665.176
11月27日,3502.37,191.23,,665.176
11月27日,3502.37,369.34,,210.112
11月27日,2101.42,165.66,,210.112
11月27日,1576.07,203,,0
11月27日,1576.07,240.31,,0
11月27日,166.36,171.41,,0
11月27日,166.36,204.33,,0
11月27日,166.36,235.02,,0
11月28日,166.36,268.08,,0
11月28日,166.36,298.52,,0
11月28日,166.36,338.19,,0
11月28日,166.36,384.22,,0
11月28日,166.36,428.9,,0
11月28日,166.36,483.13,,0
11月28日,166.36,1775.26,,70.082
11月28日,166.36,1845.53,,350.142
11月28日,3064.57,1887.35,,665.176
11月28日,4071.51,981.62,,665.176
11月28日,4202.85,1007.8,,665.176
11月28日,4071.51,386.36,,560.12
11月28日,3677.49,416.48,,560.12
11月28日,3940.17,462.56,,665.176
11月28日,4027.73,445.79,,665.176
11月28日,3852.61,184.97,,665.176
11月28日,3502.37,180.71,,665.176
11月28日,3502.37,420.01,,210.112
11月28日,2101.42,194.79,,210.112
11月28日,1576.07,244.99,,0
11月28日,1576.07,345.9,,0
11月28日,166.36,300.64,,0
11月28日,166.36,367.3,,0
11月28日,166.36,437.44,,0
11月29日,166.36,501.27,,0
11月29日,166.36,575.27,,0
11月29日,166.36,632.4,,0
11月29日,166.36,706.41,,0
11月29日,166.36,782.24,,0
11月29日,166.36,853.09,,0
11月29日,166.36,2700.99,,70.082
11月29日,166.36,2747.85,,350.142
11月29日,3064.57,2817.79,,665.176
11月29日,4071.51,2573.6,,665.176
11月29日,4202.85,2141.61,,665.176
11月29日,4071.51,573.03,,560.12
11月29日,3677.49,521.03,,560.12
11月29日,3940.17,544.38,,665.176
11月29日,4027.73,472.33,,665.176
11月29日,3852.61,181.7,,665.176
11月29日,3502.37,306.42,,665.176
11月29日,3502.37,680.98,,210.112
11月29日,2101.42,359.84,,210.112
11月29日,1576.07,484.27,,0
11月29日,1576.07,597.16,,0
11月29日,166.36,554.05,,0
11月29日,166.36,625.97,,0
11月29日,166.36,673.68,,0
11月30日,166.36,738.38,,0
11月30日,166.36,798.35,,0
11月30日,166.36,853.17,,0
11月30日,166.36,906.42,,0
11月30日,166.36,963.09,,0
11月30日,166.36,1001.98,,0
11月30日,166.36,2979.86,,70.082
11月30日,166.36,3047.55,,350.142
11月30日,3064.57,3199.53,,665.176
11月30日,4071.51,2951.96,,665.176
11月30日,4202.85,1407.51,,665.176
11月30日,4071.51,1193.94,,560.12
11月30日,3677.49,921.96,,560.12
11月30日,3940.17,230.82,,665.176
11月30日,4027.73,240.46,,665.176
11月30日,3852.61,128.63,,665.176
11月30日,3502.37,141.93,,665.176
11月30日,3502.37,402.26,,210.112
11月30日,2101.42,269.57,,210.112
11月30日,1576.07,426.17,,0
11月30日,1576.07,576.52,,0
11月30日,166.36,541.87,,0
11月30日,166.36,628.63,,0
11月30日,166.36,711.34,,0
12月1日,166.36,841.28,,0
12月1日,166.36,971.7,,0
12月1日,166.36,1120.94,,0
12月1日,166.36,1228.74,,0
12月1日,166.36,1317.93,,0
12月1日,166.36,1389.41,,0
12月1日,166.36,4045.45,,70.082
12月1日,166.36,4130.84,,350.142
12月1日,3064.57,4331.29,,665.176
12月1日,4071.51,3458.4,,665.176
12月1日,4202.85,1731.42,,665.176
12月1日,4071.51,897.45,,560.12
12月1日,3677.49,647.56,,560.12
12月1日,3940.17,511.74,,665.176
12月1日,4027.73,445.95,,665.176
12月1日,3852.61,448.15,,665.176
12月1日,3502.37,571.74,,665.176
12月1日,3502.37,1408.57,,210.112
12月1日,2101.42,789.36,,210.112
12月1日,1576.07,892.64,,0
12月1日,1576.07,988.72,,0
12月1日,166.36,875.12,,0
12月1日,166.36,944.8,,0
12月1日,166.36,1014.57,,0
12月2日,166.36,1067.2,,0
12月2日,166.36,1125.33,,0
12月2日,166.36,1198.68,,0
12月2日,166.36,1260.86,,0
12月2日,166.36,1324.28,,0
12月2日,166.36,1389.39,,0
12月2日,166.36,3441.89,,70.082
12月2日,166.36,3528.69,,350.142
12月2日,166.36,3765.85,,665.176
12月2日,166.36,2974.99,,665.176
12月2日,166.36,2794.73,,665.176
12月2日,166.36,1342.07,,560.12
12月2日,166.36,219.76,,560.12
12月2日,166.36,93.23,,665.176
12月2日,166.36,42.95,,665.176
12月2日,166.36,40.29,,665.176
12月2日,166.36,121.34,,665.176
12月2日,166.36,841.82,,210.112
12月2日,166.36,725.27,,210.112
12月2日,166.36,821.69,,0
12月2日,166.36,931.51,,0
12月2日,166.36,833.46,,0
12月2日,166.36,912.97,,0
12月2日,166.36,981.56,,0
12月3日,166.36,1035.16,,0
12月3日,166.36,1075.14,,0
12月3日,166.36,1128.93,,0
12月3日,166.36,1157.29,,0
12月3日,166.36,1196.21,,0
12月3日,166.36,1227.49,,0
12月3日,166.36,2986.49,,70.082
12月3日,166.36,3027.33,,350.142
12月3日,166.36,2566.89,,665.176
12月3日,166.36,1818.47,,665.176
12月3日,166.36,1334.55,,665.176
12月3日,166.36,192.71,,560.12
12月3日,166.36,355.68,,560.12
12月3日,166.36,745.37,,665.176
12月3日,166.36,817.48,,665.176
12月3日,166.36,100.87,,665.176
12月3日,166.36,366.03,,665.176
12月3日,166.36,1137.63,,210.112
12月3日,166.36,704.17,,210.112
12月3日,166.36,814.26,,0
12月3日,166.36,910.47,,0
12月3日,166.36,824.11,,0
12月3日,166.36,892.35,,0
12月3日,166.36,948.54,,0
12月4日,166.36,1000.02,,0
12月4日,166.36,1053.17,,0
12月4日,166.36,1109.93,,0
12月4日,166.36,1160.89,,0
12月4日,166.36,1216.77,,0
12月4日,166.36,1259.59,,0
12月4日,166.36,3581.08,,70.082
12月4日,166.36,3631.08,,350.142
12月4日,3064.57,3820.98,,665.176
12月4日,4071.51,3224.74,,665.176
12月4日,4202.85,1553.89,,665.176
12月4日,4071.51,587.31,,560.12
12月4日,3677.49,397.7,,560.12
12月4日,3940.17,292.51,,665.176
12月4日,4027.73,287.17,,665.176
12月4日,3852.61,226.54,,665.176
12月4日,3502.37,281.04,,665.176
12月4日,3502.37,729.93,,210.112
12月4日,2101.42,440.21,,210.112
12月4日,1576.07,587.11,,0
12月4日,1576.07,715.64,,0
12月4日,166.36,654.12,,0
12月4日,166.36,712.21,,0
12月4日,166.36,761.09,,0
12月5日,166.36,803.16,,0
12月5日,166.36,834.52,,0
12月5日,166.36,864.84,,0
12月5日,166.36,904.57,,0
12月5日,166.36,927.42,,0
12月5日,166.36,963.82,,0
12月5日,166.36,2819.85,,70.082
12月5日,166.36,2868.89,,350.142
12月5日,3064.57,2607.95,,665.176
12月5日,4071.51,2106.11,,665.176
12月5日,4202.85,1817.84,,665.176
12月5日,4071.51,802.92,,560.12
12月5日,3677.49,475.13,,560.12
12月5日,3940.17,1039.16,,665.176
12月5日,4027.73,1456.21,,665.176
12月5日,3852.61,723.4,,665.176
12月5日,3502.37,1277.86,,665.176
12月5日,3502.37,1826.7,,210.112
12月5日,2101.42,790.23,,210.112
12月5日,1576.07,839.57,,0
12月5日,1576.07,861.87,,0
12月5日,166.36,749.71,,0
12月5日,166.36,771.59,,0
12月5日,166.36,778.58,,0
12月6日,166.36,810.33,,0
12月6日,166.36,824.23,,0
12月6日,166.36,843.4,,0
12月6日,166.36,859.98,,0
12月6日,166.36,887.78,,0
12月6日,166.36,910.91,,0
12月6日,166.36,2524.05,,70.082
12月6日,166.36,2538.91,,350.142
12月6日,3064.57,2656.55,,665.176
12月6日,4071.51,2525.14,,665.176
12月6日,4202.85,1856.03,,665.176
12月6日,4071.51,942.89,,560.12
12月6日,3677.49,1530.74,,560.12
12月6日,3940.17,1681.34,,665.176
12月6日,4027.73,933.53,,665.176
12月6日,3852.61,624.74,,665.176
12月6日,3502.37,1725.96,,665.176
12月6日,3502.37,2290.34,,210.112
12月6日,2101.42,994.93,,210.112
12月6日,1576.07,1025.43,,0
12月6日,1576.07,1030.26,,0
12月6日,166.36,903.85,,0
12月6日,166.36,951.66,,0
12月6日,166.36,1015.15,,0
12月7日,166.36,1083.46,,0
12月7日,166.36,1137.63,,0
12月7日,166.36,1172.33,,0
12月7日,166.36,1208.93,,0
12月7日,166.36,1270.81,,0
12月7日,166.36,1345.98,,0
12月7日,166.36,3777.03,,70.082
12月7日,166.36,3833.01,,350.142
12月7日,3064.57,3950.91,,665.176
12月7日,4071.51,2372.53,,665.176
12月7日,4202.85,1234.59,,665.176
12月7日,4071.51,2315.88,,560.12
12月7日,3677.49,1015.68,,560.12
12月7日,3940.17,1501.16,,665.176
12月7日,4027.73,678.43,,665.176
12月7日,3852.61,1360.21,,665.176
12月7日,3502.37,2106.9,,665.176
12月7日,3502.37,2665.24,,210.112
12月7日,2101.42,1169.22,,210.112
12月7日,1576.07,1239.9,,0
12月7日,1576.07,1289.01,,0
12月7日,166.36,1148.58,,0
12月7日,166.36,1202,,0
12月7日,166.36,1259.65,,0
12月8日,166.36,1314.41,,0
12月8日,166.36,1370.56,,0
12月8日,166.36,1399.47,,0
12月8日,166.36,1473.21,,0
12月8日,166.36,1520.28,,0
12月8日,166.36,1579.05,,0
12月8日,166.36,4413.32,,70.082
12月8日,166.36,4485.2,,350.142
12月8日,3064.57,4681.4,,665.176
12月8日,4071.51,3326.46,,665.176
12月8日,4202.85,2003.59,,665.176
12月8日,4071.51,2743.67,,560.12
12月8日,3677.49,1164.41,,560.12
12月8日,3940.17,1357.57,,665.176
12月8日,4027.73,497.83,,665.176
12月8日,3852.61,308.77,,665.176
12月8日,3502.37,421.88,,665.176
12月8日,3502.37,1417.29,,210.112
12月8日,2101.42,869.66,,210.112
12月8日,1576.07,984.93,,0
12月8日,1576.07,1108.94,,0
12月8日,166.36,1009.19,,0
12月8日,166.36,1074.45,,0
12月8日,166.36,1113.09,,0
12月9日,166.36,1167.27,,0
12月9日,166.36,1218.26,,0
12月9日,166.36,1296.79,,0
12月9日,166.36,1363.6,,0
12月9日,166.36,1440.99,,0
12月9日,166.36,1513.66,,0
12月9日,166.36,3687.17,,70.082
12月9日,166.36,3771.89,,350.142
12月9日,166.36,4008.11,,665.176
12月9日,166.36,3073.17,,665.176
12月9日,166.36,1745.01,,665.176
12月9日,166.36,619.82,,560.12
12月9日,166.36,331.55,,560.12
12月9日,166.36,184.58,,665.176
12月9日,166.36,109.49,,665.176
12月9日,166.36,88.47,,665.176
12月9日,166.36,679.93,,665.176
12月9日,166.36,1862.16,,210.112
12月9日,166.36,1016.65,,210.112
12月9日,166.36,1160.39,,0
12月9日,166.36,1275.88,,0
12月9日,166.36,1147.5,,0
12月9日,166.36,1225.27,,0
12月9日,166.36,1295.42,,0
12月10日,166.36,1358.6,,0
12月10日,166.36,1424.23,,0
12月10日,166.36,1457.45,,0
12月10日,166.36,1522.23,,0
12月10日,166.36,1590.58,,0
12月10日,166.36,1656.92,,0
12月10日,166.36,4053.34,,70.082
12月10日,166.36,4138.68,,350.142
12月10日,166.36,4398.14,,665.176
12月10日,166.36,3439.68,,665.176
12月10日,166.36,2149.83,,665.176
12月10日,166.36,613.56,,560.12
12月10日,166.36,327.06,,560.12
12月10日,166.36,932.31,,665.176
12月10日,166.36,264.33,,665.176
12月10日,166.36,72.47,,665.176
12月10日,166.36,178.08,,665.176
12月10日,166.36,1214.09,,210.112
12月10日,166.36,895,,210.112
12月10日,166.36,984.44,,0
12月10日,166.36,1086.15,,0
12月10日,166.36,969.6,,0
12月10日,166.36,1030.54,,0
12月10日,166.36,1082.78,,0
12月11日,166.36,1137.04,,0
12月11日,166.36,1194.21,,0
12月11日,166.36,1253.94,,0
12月11日,166.36,1331.54,,0
12月11日,166.36,1414.54,,0
12月11日,166.36,1491.53,,0
12月11日,166.36,4295.63,,70.082
12月11日,166.36,4401.14,,350.142
12月11日,3064.57,4649.81,,665.176
12月11日,4071.51,3426.18,,665.176
12月11日,4202.85,3536.78,,665.176
12月11日,4071.51,3219.14,,560.12
12月11日,3677.49,2719.22,,560.12
12月11日,3940.17,851.33,,665.176
12月11日,4027.73,400.59,,665.176
12月11日,3852.61,787.36,,665.176
12月11日,3502.37,739.91,,665.176
12月11日,3502.37,1846.39,,210.112
12月11日,2101.42,1004.78,,210.112
12月11日,1576.07,1159.69,,0
12月11日,1576.07,1274.97,,0
12月11日,166.36,1149.69,,0
12月11日,166.36,1218.19,,0
12月11日,166.36,1259.33,,0
12月12日,166.36,1296.75,,0
12月12日,166.36,1336.71,,0
12月12日,166.36,1392.42,,0
12月12日,166.36,1456.53,,0
12月12日,166.36,1529.39,,0
12月12日,166.36,1599.83,,0
12月12日,166.36,4543.51,,70.082
12月12日,166.36,4611.14,,350.142
12月12日,3064.57,4943.35,,665.176
12月12日,4071.51,3948.45,,665.176
12月12日,4202.85,3735.95,,665.176
12月12日,4071.51,2125.28,,560.12
12月12日,3677.49,631.02,,560.12
12月12日,3940.17,440.78,,665.176
12月12日,4027.73,775.76,,665.176
12月12日,3852.61,441.98,,665.176
12月12日,3502.37,436.23,,665.176
12月12日,3502.37,1386.28,,210.112
12月12日,2101.42,866.6,,210.112
12月12日,1576.07,949.53,,0
12月12日,1576.07,1080.54,,0
12月12日,166.36,991.67,,0
12月12日,166.36,1075.31,,0
12月12日,166.36,1146.62,,0
12月13日,166.36,1197.21,,0
12月13日,166.36,1265.82,,0
12月13日,166.36,1328.85,,0
12月13日,166.36,1384.74,,0
12月13日,166.36,1441.35,,0
12月13日,166.36,1487.69,,0
12月13日,166.36,4202.54,,70.082
12月13日,166.36,4272.06,,350.142
12月13日,3064.57,4514.64,,665.176
12月13日,4071.51,3604.32,,665.176
12月13日,4202.85,2474.37,,665.176
12月13日,4071.51,2958.1,,560.12
12月13日,3677.49,2738.18,,560.12
12月13日,3940.17,2405.35,,665.176
12月13日,4027.73,864.18,,665.176
12月13日,3852.61,391.11,,665.176
12月13日,3502.37,1091.72,,665.176
12月13日,3502.37,1959.09,,210.112
12月13日,2101.42,897.02,,210.112
12月13日,1576.07,1049,,0
12月13日,1576.07,1159.37,,0
12月13日,166.36,1083.84,,0
12月13日,166.36,1177.93,,0
12月13日,166.36,1249.97,,0
12月14日,166.36,1332.48,,0
12月14日,166.36,1405.61,,0
12月14日,166.36,1469.69,,0
12月14日,166.36,1529.8,,0
12月14日,166.36,1583.76,,0
12月14日,166.36,1647.29,,0
12月14日,166.36,4523.73,,70.082
12月14日,166.36,4604.07,,350.142
12月14日,3064.57,4737.92,,665.176
12月14日,4071.51,3607.99,,665.176
12月14日,4202.85,2255.07,,665.176
12月14日,4071.51,2594.76,,560.12
12月14日,3677.49,1118.7,,560.12
12月14日,3940.17,396.02,,665.176
12月14日,4027.73,314.1,,665.176
12月14日,3852.61,286.95,,665.176
12月14日,3502.37,384.31,,665.176
12月14日,3502.37,1180.83,,210.112
12月14日,2101.42,817.06,,210.112
12月14日,1576.07,936.96,,0
12月14日,1576.07,1093.79,,0
12月14日,166.36,1005.86,,0
12月14日,166.36,1082.66,,0
12月14日,166.36,1145.63,,0
12月15日,166.36,1199.56,,0
12月15日,166.36,1244.33,,0
12月15日,166.36,1289.07,,0
12月15日,166.36,1333.7,,0
12月15日,166.36,1376,,0
12月15日,166.36,1418.9,,0
12月15日,166.36,3968.66,,70.082
12月15日,166.36,4035.9,,350.142
12月15日,3064.57,4245.47,,665.176
12月15日,4071.51,3187.15,,665.176
12月15日,4202.85,3116.34,,665.176
12月15日,4071.51,1373.39,,560.12
12月15日,3677.49,1531.14,,560.12
12月15日,3940.17,1520.46,,665.176
12月15日,4027.73,1300.42,,665.176
12月15日,3852.61,423.53,,665.176
12月15日,3502.37,862.9,,665.176
12月15日,3502.37,1708.12,,210.112
12月15日,2101.42,826.7,,210.112
12月15日,1576.07,949.91,,0
12月15日,1576.07,1042.99,,0
12月15日,166.36,938.63,,0
12月15日,166.36,976.44,,0
12月15日,166.36,995.37,,0
12月16日,166.36,1014.56,,0
12月16日,166.36,1036.32,,0
12月16日,166.36,1043.69,,0
12月16日,166.36,1065.35,,0
12月16日,166.36,1100.01,,0
12月16日,166.36,1123.79,,0
12月16日,166.36,2644.84,,70.082
12月16日,166.36,2698.08,,350.142
12月16日,166.36,2768.73,,665.176
12月16日,166.36,1402.61,,665.176
12月16日,166.36,1591.63,,665.176
12月16日,166.36,1388.36,,560.12
12月16日,166.36,1065.62,,560.12
12月16日,166.36,818.05,,665.176
12月16日,166.36,64.77,,665.176
12月16日,166.36,195.54,,665.176
12月16日,166.36,586.95,,665.176
12月16日,166.36,1196.78,,210.112
12月16日,166.36,766.99,,210.112
12月16日,166.36,907.35,,0
12月16日,166.36,1008.15,,0
12月16日,166.36,933.22,,0
12月16日,166.36,996.57,,0
12月16日,166.36,1048.51,,0
12月17日,166.36,1087.91,,0
12月17日,166.36,1119.7,,0
12月17日,166.36,1162.2,,0
12月17日,166.36,1221.91,,0
12月17日,166.36,1271.69,,0
12月17日,166.36,1327.34,,0
12月17日,166.36,3189.95,,70.082
12月17日,166.36,3262.39,,350.142
12月17日,166.36,3448.19,,665.176
12月17日,166.36,2524.69,,665.176
12月17日,166.36,1027.46,,665.176
12月17日,166.36,305.52,,560.12
12月17日,166.36,924.61,,560.12
12月17日,166.36,138.71,,665.176
12月17日,166.36,1.24,,665.176
12月17日,166.36,0,,665.176
12月17日,166.36,9.14,,665.176
12月17日,166.36,282.79,,210.112
12月17日,166.36,412.88,,210.112
12月17日,166.36,619.88,,0
12月17日,166.36,761.54,,0
12月17日,166.36,732.41,,0
12月17日,166.36,807.41,,0
12月17日,166.36,871.52,,0
